date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:39:22	214904/214904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:38:47%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-204-a-1504.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-204-a-1504.jpg	(from http://localhost/empreendimento/vivant/)
12:39:42	104650/104650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:39:24%20GMT	http://localhost/wp-content/uploads/2020/09/Subsolo.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Subsolo.jpg	(from http://localhost/empreendimento/vivant/)
12:40:01	268040/268040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:39:14%20GMT	http://localhost/wp-content/uploads/2020/09/PUC.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/PUC.jpg	(from http://localhost/empreendimento/vivant/)
12:40:16	181444/181444	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:39:44%20GMT	http://localhost/wp-content/uploads/2020/09/Terreo.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Terreo.jpg	(from http://localhost/empreendimento/vivant/)
12:40:26	126146/126146	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:40:03%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G1.jpg	(from http://localhost/empreendimento/vivant/)
12:40:46	120396/120396	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:40:19%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G2.jpg	(from http://localhost/empreendimento/vivant/)
12:41:42	1345/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2015:41:38%20GMT	http://localhost/wp-json/wp/v2/pages/171	/home/gian/websites/conscam/localhost/wp-json/wp/v2/pages/171.json	(from http://localhost/trabalhe-conosco/)
12:41:42	606/606	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:41:40%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ftrabalhe-conosco%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.8b43f8.delayed	(from http://localhost/trabalhe-conosco/)
12:41:44	621/621	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:41:42%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Ftrabalhe-conosco%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.8c82db.delayed	(from http://localhost/trabalhe-conosco/)
12:41:44	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2015:41:42%20GMT	http://localhost/?p=171	/home/gian/websites/conscam/localhost/indexa828.html	(from http://localhost/trabalhe-conosco/)
12:41:46	744/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22bde18b968579f3b8524bf2dd7dad2edc%22	http://localhost/empreendimento/drummond/feed/	/home/gian/websites/conscam/localhost/empreendimento/drummond/feed/index.html	(from http://localhost/empreendimento/drummond/)
12:41:48	615/615	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:41:46%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fdrummond%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.8e4105.delayed	(from http://localhost/empreendimento/drummond/)
12:41:48	8765/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2015:41:44%20GMT	http://localhost/wp-json/wp/v2/posts/195	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/195.json	(from http://localhost/empreendimento/drummond/)
12:41:50	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2015:41:48%20GMT	http://localhost/?p=195	/home/gian/websites/conscam/localhost/index78d6.html	(from http://localhost/empreendimento/drummond/)
12:41:50	630/630	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:41:49%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fdrummond%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.8fef45.delayed	(from http://localhost/empreendimento/drummond/)
12:41:58	25971/25971	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:41:50%20GMT	http://localhost/wp-content/uploads/2020/09/loho.jpeg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/loho.jpg	(from http://localhost/empreendimento/drummond/)
12:42:12	96405/96405	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:41:52%20GMT	http://localhost/wp-content/uploads/2020/09/capadrummond.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/capadrummond.jpg	(from http://localhost/empreendimento/drummond/)
12:45:02	964242/964242	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:42:12%20GMT	http://localhost/wp-content/uploads/2020/09/Fitness_R1_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fitness_R1_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:47:03	6941279/6941279	---M--	200	added ('OK')	application/pdf	date:Mon,%2021%20Sep%202020%2015:27:05%20GMT	http://localhost/wp-content/uploads/2020/09/1429019711Vivant_BookPortal.pdf	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/1429019711Vivant_BookPortal.pdf	(from http://localhost/empreendimento/vivant/)
12:47:32	1894298/1894298	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:41:58%20GMT	http://localhost/wp-content/uploads/2020/09/Espaco-Zen_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Espaco-Zen_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:47:46	933630/933630	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:45:02%20GMT	http://localhost/wp-content/uploads/2020/09/Lanhouse_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lanhouse_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:50:30	941569/941569	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:47:46%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-Festas_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-Festas_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:52:22	1792096/1792096	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:47:03%20GMT	http://localhost/wp-content/uploads/2020/09/Lazer_R1_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lazer_R1_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:52:46	1801585/1801585	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:47:32%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria_R1_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria_R1_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:53:08	890074/890074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:50:30%20GMT	http://localhost/wp-content/uploads/2020/09/Sala_R1_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Sala_R1_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:53:47	342742/342742	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:52:46%20GMT	http://localhost/wp-content/uploads/2020/09/Suite_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Suite_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:55:44	657246/657246	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:53:47%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G1_R0_ATUAL.jpeg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G1_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:56:38	1176977/1176977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:53:08%20GMT	http://localhost/wp-content/uploads/2020/09/Planta-Baixa-TIPO-COL-01_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Planta-Baixa-TIPO-COL-01_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:56:56	1550248/1550248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:52:22%20GMT	http://localhost/wp-content/uploads/2020/09/Space-Grill_R0_ATUAL.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Space-Grill_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:57:00	11691/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2015:56:56%20GMT	http://localhost/wp-json/wp/v2/posts/188	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/188.json	(from http://localhost/empreendimento/solaris/)
12:57:01	614/614	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:57:00%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fsolaris%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.a00e49.delayed	(from http://localhost/empreendimento/solaris/)
12:57:04	741/-1	---M--	200	added ('OK')	application/rss+xml	etag:%224de6ab984b86861de07338dd2f7b149c%22	http://localhost/empreendimento/solaris/feed/	/home/gian/websites/conscam/localhost/empreendimento/solaris/feed/index.html	(from http://localhost/empreendimento/solaris/)
12:57:06	629/629	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2015:57:04%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fsolaris%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.a12cb7.delayed	(from http://localhost/empreendimento/solaris/)
12:57:08	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2015:57:06%20GMT	http://localhost/?p=188	/home/gian/websites/conscam/localhost/index9e8b.html	(from http://localhost/empreendimento/solaris/)
12:57:11	12384/12384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:57:08%20GMT	http://localhost/wp-content/uploads/2020/09/Logo_Solaris.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Logo_Solaris.jpg	(from http://localhost/empreendimento/solaris/)
12:57:23	67235/67235	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:57:11%20GMT	http://localhost/wp-content/uploads/2020/09/Lobby2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lobby2.jpg	(from http://localhost/empreendimento/solaris/)
12:57:40	84788/84788	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:57:23%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria6.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria6.jpg	(from http://localhost/empreendimento/solaris/)
12:57:40	635992/635992	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:55:44%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-G2_R0_ATUAL.jpeg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-G2_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:58:02	69140/69140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:57:41%20GMT	http://localhost/wp-content/uploads/2020/09/Living2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Living2.jpg	(from http://localhost/empreendimento/solaris/)
12:58:03	78916/78916	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:57:40%20GMT	http://localhost/wp-content/uploads/2020/09/Fachada5.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fachada5.jpg	(from http://localhost/empreendimento/solaris/)
12:58:14	58565/58565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:03%20GMT	http://localhost/wp-content/uploads/2020/09/Suite3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Suite3.jpg	(from http://localhost/empreendimento/solaris/)
12:58:14	64437/64437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:02%20GMT	http://localhost/wp-content/uploads/2020/09/Quarto1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Quarto1.jpg	(from http://localhost/empreendimento/solaris/)
12:58:29	70776/70776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:15%20GMT	http://localhost/wp-content/uploads/2020/09/Fitness4.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fitness4.jpg	(from http://localhost/empreendimento/solaris/)
12:58:32	91271/91271	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:14%20GMT	http://localhost/wp-content/uploads/2020/09/Varanda-com-Churrasqueira1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Varanda-com-Churrasqueira1.jpg	(from http://localhost/empreendimento/solaris/)
12:58:43	73326/73326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:29%20GMT	http://localhost/wp-content/uploads/2020/09/Lan-House.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lan-House.jpg	(from http://localhost/empreendimento/solaris/)
12:58:47	78315/78315	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:32%20GMT	http://localhost/wp-content/uploads/2020/09/Playground3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Playground3.jpg	(from http://localhost/empreendimento/solaris/)
12:58:56	70577/70577	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:43%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-de-Festas4.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-de-Festas4.jpg	(from http://localhost/empreendimento/solaris/)
12:59:06	94743/94743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:47%20GMT	http://localhost/wp-content/uploads/2020/09/Solarium.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Solarium.jpg	(from http://localhost/empreendimento/solaris/)
12:59:11	63483/63483	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:58:56%20GMT	http://localhost/wp-content/uploads/2020/09/Space-Grill3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Space-Grill3.jpg	(from http://localhost/empreendimento/solaris/)
12:59:26	91276/91276	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:06%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-101-a-1001.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-101-a-1001.jpg	(from http://localhost/empreendimento/solaris/)
12:59:27	86085/86085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:11%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-102-a-1002.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-102-a-1002.jpg	(from http://localhost/empreendimento/solaris/)
12:59:42	88245/88245	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:26%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-203-a-1003.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-203-a-1003.jpg	(from http://localhost/empreendimento/solaris/)
12:59:44	90982/90982	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:27%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-204-a-1004.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-204-a-1004.jpg	(from http://localhost/empreendimento/solaris/)
12:59:45	994650/994650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:56:38%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas-Terreo_R0_ATUAL.jpeg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas-Terreo_R0_ATUAL.jpg	(from http://localhost/empreendimento/drummond/)
12:59:56	80858/80858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:42%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-1032.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-1032.jpg	(from http://localhost/empreendimento/solaris/)
13:00:02	100130/100130	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:44%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-1041.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-1041.jpg	(from http://localhost/empreendimento/solaris/)
13:00:04	97358/97358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:45%20GMT	http://localhost/wp-content/uploads/2020/09/PUC4.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/PUC4.jpg	(from http://localhost/empreendimento/solaris/)
13:00:06	760/-1	---M--	200	added ('OK')	application/rss+xml	etag:%225c8dc419b9fcbf270cb8b0924a6808be%22	http://localhost/empreendimento/contemporaneo/feed/	/home/gian/websites/conscam/localhost/empreendimento/contemporaneo/feed/index.html	(from http://localhost/empreendimento/contemporaneo/)
13:00:06	13800/-1	---M--	200	added ('OK')	application/json	date:Mon,%2021%20Sep%202020%2016:00:02%20GMT	http://localhost/wp-json/wp/v2/posts/168	/home/gian/websites/conscam/localhost/wp-json/wp/v2/posts/168.json	(from http://localhost/empreendimento/contemporaneo/)
13:00:06	620/620	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2016:00:06%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fcontemporaneo%2F	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.b97b47.delayed	(from http://localhost/empreendimento/contemporaneo/)
13:00:08	635/635	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Sep%202020%2016:00:07%20GMT	http://localhost/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fempreendimento%2Fcontemporaneo%2F&format=xml	/home/gian/websites/conscam/localhost/wp-json/oembed/1.0/embed.ba1152.delayed	(from http://localhost/empreendimento/contemporaneo/)
13:00:08	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2016:00:07%20GMT	http://localhost/?p=168	/home/gian/websites/conscam/localhost/indexada0.html	(from http://localhost/empreendimento/contemporaneo/)
13:00:11	85263/85263	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2015:59:56%20GMT	http://localhost/wp-content/uploads/2020/09/Vagas.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Vagas.jpg	(from http://localhost/empreendimento/solaris/)
13:00:11	13691/13691	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:08%20GMT	http://localhost/wp-content/uploads/2020/09/Logo_Contemporaneo.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Logo_Contemporaneo.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:23	57683/57683	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:11%20GMT	http://localhost/wp-content/uploads/2020/09/Lobby1-1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Lobby1-1.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:25	85837/85837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:09%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria2.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:28	85837/85837	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:12%20GMT	http://localhost/wp-content/uploads/2020/09/Portaria5.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Portaria5.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:38	70510/70510	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:25%20GMT	http://localhost/wp-content/uploads/2020/09/Fachada4.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fachada4.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:40	66237/66237	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:28%20GMT	http://localhost/wp-content/uploads/2020/09/Living1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Living1.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:44	118206/118206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:23%20GMT	http://localhost/wp-content/uploads/2020/09/Fachada-fundos.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fachada-fundos.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:54	87004/87004	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:38%20GMT	http://localhost/wp-content/uploads/2020/09/Suite2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Suite2.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:00:57	95204/95204	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:40%20GMT	http://localhost/wp-content/uploads/2020/09/Varanda-com-Churrasqueira.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Varanda-com-Churrasqueira.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:01	94753/94753	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:44%20GMT	http://localhost/wp-content/uploads/2020/09/Brinquedoteca1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Brinquedoteca1.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:08	75277/75277	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:54%20GMT	http://localhost/wp-content/uploads/2020/09/Fitness3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Fitness3.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:17	104827/104827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:00:57%20GMT	http://localhost/wp-content/uploads/2020/09/Pergolado1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Pergolado1.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:18	93846/93846	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:01%20GMT	http://localhost/wp-content/uploads/2020/09/Piscina2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Piscina2.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:25	94596/94596	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:08%20GMT	http://localhost/wp-content/uploads/2020/09/Playground2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Playground2.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:32	70008/70008	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:17%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-de-Festas3.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-de-Festas3.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:32	68306/68306	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:18%20GMT	http://localhost/wp-content/uploads/2020/09/Salao-de-Jogos1.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Salao-de-Jogos1.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:37	65171/65171	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:25%20GMT	http://localhost/wp-content/uploads/2020/09/Space-Grill2.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Space-Grill2.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:45	60682/60682	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:33%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-201.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-201.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:46	47572/47572	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:37%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-202.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-202.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:01:51	101349/101349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:32%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-104.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-104.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:08	107044/107044	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:46%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-204.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-204.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:10	129575/129575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:45%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-203-a-17031.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-203-a-17031.jpg	(from http://localhost/empreendimento/contemporaneo/)
13:02:15	131086/131086	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Sep%202020%2016:01:51%20GMT	http://localhost/wp-content/uploads/2020/09/Apartamento-304-a-1704.jpg	/home/gian/websites/conscam/localhost/wp-content/uploads/2020/09/Apartamento-304-a-1704.jpg	(from http://localhost/empreendimento/contemporaneo/)
